Date,Open,High,Low,Close,Volume,Adj close
1980-12-15,0.488839,0.488839,0.486607,0.486607,0,0.022139
1980-12-16,0.453125,0.453125,0.450893,0.450893,0,0.020514
1980-12-17,0.462054,0.464286,0.462054,0.462054,0,0.021022
1980-12-18,0.475446,0.477679,0.475446,0.475446,0,0.021631
1980-12-19,0.504464,0.506696,0.504464,0.504464,0,0.022951
1980-12-22,0.529018,0.531250,0.529018,0.529018,0,0.024068
1980-12-23,0.551339,0.553571,0.551339,0.551339,0,0.025084
1980-12-24,0.580357,0.582589,0.580357,0.580357,0,0.026404
1980-12-26,0.633929,0.636161,0.633929,0.633929,0,0.028841
1980-12-29,0.642857,0.645089,0.642857,0.642857,0,0.029248
1980-12-30,0.629464,0.629464,0.627232,0.627232,0,0.028537
1980-12-31,0.611607,0.611607,0.609375,0.609375,0,0.027724
1981-01-02,0.616071,0.620536,0.616071,0.616071,0,0.028029
1981-01-05,0.604911,0.604911,0.602679,0.602679,0,0.027420
1981-01-06,0.578125,0.578125,0.575893,0.575893,0,0.026201
1981-01-07,0.553571,0.553571,0.551339,0.551339,0,0.025084
1981-01-08,0.542411,0.542411,0.540179,0.540179,0,0.024576
1981-01-09,0.569196,0.571429,0.569196,0.569196,0,0.025896
1981-01-12,0.569196,0.569196,0.564732,0.564732,0,0.025693
1981-01-13,0.546875,0.546875,0.544643,0.544643,0,0.024779
1981-01-14,0.546875,0.549107,0.546875,0.546875,0,0.024881
1981-01-15,0.558036,0.562500,0.558036,0.558036,0,0.025388
1981-01-16,0.555804,0.555804,0.553571,0.553571,0,0.025185
1981-01-19,0.587054,0.589286,0.587054,0.587054,0,0.026709
1981-01-20,0.571429,0.571429,0.569196,0.569196,0,0.025896
1981-01-21,0.580357,0.584821,0.580357,0.580357,0,0.026404
1981-01-22,0.587054,0.591518,0.587054,0.587054,0,0.026709
1981-01-23,0.587054,0.589286,0.584821,0.584821,0,0.026607
1981-01-26,0.578125,0.578125,0.575893,0.575893,0,0.026201
1981-01-27,0.575893,0.575893,0.571429,0.571429,0,0.025998
1981-01-28,0.555804,0.555804,0.553571,0.553571,0,0.025185
1981-01-29,0.535714,0.535714,0.533482,0.533482,0,0.024271
1981-01-30,0.508929,0.508929,0.504464,0.504464,0,0.022951
1981-02-02,0.477679,0.477679,0.475446,0.475446,0,0.021631
1981-02-03,0.493304,0.495536,0.493304,0.493304,0,0.022443
1981-02-04,0.511161,0.513393,0.511161,0.511161,0,0.023256
1981-02-05,0.511161,0.515625,0.511161,0.511161,0,0.023256
1981-02-06,0.513393,0.515625,0.513393,0.513393,0,0.023357
1981-02-09,0.491071,0.491071,0.486607,0.486607,0,0.022139
1981-02-10,0.486607,0.488839,0.486607,0.486607,0,0.022139
1981-02-11,0.473214,0.473214,0.470982,0.470982,0,0.021428
1981-02-12,0.468750,0.468750,0.466518,0.466518,0,0.021225
1981-02-13,0.459821,0.459821,0.455357,0.455357,0,0.020717
1981-02-17,0.466518,0.468750,0.466518,0.466518,0,0.021225
1981-02-18,0.486607,0.491071,0.486607,0.486607,0,0.022139
1981-02-19,0.459821,0.459821,0.457589,0.457589,0,0.020819
1981-02-20,0.435268,0.435268,0.433036,0.433036,0,0.019701
1981-02-23,0.439732,0.441964,0.439732,0.439732,0,0.020006
1981-02-24,0.428571,0.428571,0.424107,0.424107,0,0.019295
1981-02-25,0.450893,0.453125,0.450893,0.450893,0,0.020514
1981-02-26,0.457589,0.459821,0.457589,0.457589,0,0.020819
1981-02-27,0.473214,0.477679,0.473214,0.473214,0,0.021529
1981-03-02,0.475446,0.477679,0.475446,0.475446,0,0.021631
1981-03-03,0.470982,0.470982,0.468750,0.468750,0,0.021326
1981-03-04,0.466518,0.466518,0.464286,0.464286,0,0.021123
1981-03-05,0.464286,0.464286,0.462054,0.462054,0,0.021022
1981-03-06,0.462054,0.462054,0.457589,0.457589,0,0.020819
1981-03-09,0.424107,0.424107,0.421875,0.421875,0,0.019194
1981-03-10,0.404018,0.404018,0.401786,0.401786,0,0.018280
1981-03-11,0.390625,0.390625,0.386161,0.386161,0,0.017569
1981-03-12,0.401786,0.404018,0.401786,0.401786,0,0.018280
1981-03-13,0.399554,0.399554,0.397321,0.397321,0,0.018077
1981-03-16,0.412946,0.417411,0.412946,0.412946,0,0.018787
1981-03-17,0.433036,0.437500,0.433036,0.433036,0,0.019701
1981-03-18,0.459821,0.464286,0.459821,0.459821,0,0.020920
1981-03-19,0.457589,0.457589,0.455357,0.455357,0,0.020717
1981-03-20,0.459821,0.464286,0.459821,0.459821,0,0.020920
1981-03-23,0.477679,0.482143,0.477679,0.477679,0,0.021733
1981-03-24,0.477679,0.477679,0.475446,0.475446,0,0.021631
1981-03-25,0.470982,0.470982,0.466518,0.466518,0,0.021225
1981-03-26,0.459821,0.459821,0.457589,0.457589,0,0.020819
1981-03-27,0.444196,0.444196,0.441964,0.441964,0,0.020108
1981-03-30,0.441964,0.446429,0.441964,0.441964,0,0.020108
1981-03-31,0.441964,0.441964,0.437500,0.437500,0,0.019905
1981-04-01,0.435268,0.435268,0.433036,0.433036,0,0.019701
1981-04-02,0.470982,0.473214,0.470982,0.470982,0,0.021428
1981-04-03,0.473214,0.475446,0.473214,0.473214,0,0.021529
1981-04-06,0.466518,0.466518,0.464286,0.464286,0,0.021123
1981-04-07,0.462054,0.462054,0.459821,0.459821,0,0.020920
1981-04-08,0.482143,0.486607,0.482143,0.482143,0,0.021936
1981-04-09,0.491071,0.493304,0.491071,0.491071,0,0.022342
1981-04-10,0.497768,0.500000,0.497768,0.497768,0,0.022647
1981-04-13,0.497768,0.500000,0.497768,0.497768,0,0.022647
1981-04-14,0.497768,0.500000,0.497768,0.497768,0,0.022647
1981-04-15,0.475446,0.475446,0.473214,0.473214,0,0.021529
1981-04-16,0.448661,0.448661,0.446429,0.446429,0,0.020311
1981-04-20,0.459821,0.462054,0.459821,0.459821,0,0.020920
1981-04-21,0.491071,0.493304,0.491071,0.491071,0,0.022342
1981-04-22,0.508929,0.511161,0.508929,0.508929,0,0.023154
1981-04-23,0.522321,0.524554,0.522321,0.522321,0,0.023764
1981-04-24,0.522321,0.522321,0.517857,0.517857,0,0.023560
1981-04-27,0.515625,0.515625,0.513393,0.513393,0,0.023357
1981-04-28,0.506696,0.506696,0.504464,0.504464,0,0.022951
1981-04-29,0.500000,0.500000,0.497768,0.497768,0,0.022647
1981-04-30,0.506696,0.511161,0.506696,0.506696,0,0.023053
1981-05-01,0.506696,0.511161,0.506696,0.506696,0,0.023053
1981-05-04,0.506696,0.506696,0.504464,0.504464,0,0.022951
1981-05-05,0.504464,0.504464,0.502232,0.502232,0,0.022850
1981-05-06,0.491071,0.491071,0.488839,0.488839,0,0.022240
1981-05-07,0.495536,0.497768,0.495536,0.495536,0,0.022545
1981-05-08,0.500000,0.502232,0.500000,0.500000,0,0.022748
1981-05-11,0.491071,0.491071,0.488839,0.488839,0,0.022240
1981-05-12,0.488839,0.495536,0.488839,0.488839,0,0.022240
1981-05-13,0.488839,0.493304,0.486607,0.486607,0,0.022139
1981-05-14,0.484375,0.484375,0.479911,0.479911,0,0.021834
1981-05-15,0.491071,0.497768,0.491071,0.491071,0,0.022342
1981-05-18,0.500000,0.504464,0.500000,0.500000,0,0.022748
1981-05-19,0.493304,0.493304,0.491071,0.491071,0,0.022342
1981-05-20,0.506696,0.511161,0.506696,0.506696,0,0.023053
1981-05-21,0.535714,0.537946,0.535714,0.535714,0,0.024373
1981-05-22,0.560268,0.564732,0.560268,0.560268,0,0.025490
1981-05-26,0.560268,0.560268,0.558036,0.558036,0,0.025388
1981-05-27,0.589286,0.591518,0.589286,0.589286,0,0.026810
1981-05-28,0.589286,0.591518,0.589286,0.589286,0,0.026810
1981-05-29,0.591518,0.593750,0.591518,0.591518,0,0.026912
1981-06-01,0.591518,0.593750,0.591518,0.591518,0,0.026912
1981-06-02,0.564732,0.564732,0.562500,0.562500,0,0.025592
1981-06-03,0.562500,0.566964,0.562500,0.562500,0,0.025592
1981-06-04,0.573661,0.575893,0.573661,0.573661,0,0.026099
1981-06-05,0.566964,0.566964,0.564732,0.564732,0,0.025693
1981-06-08,0.546875,0.546875,0.544643,0.544643,0,0.024779
1981-06-09,0.555804,0.558036,0.555804,0.555804,0,0.025287
1981-06-10,0.562500,0.569196,0.562500,0.562500,0,0.025592
1981-06-11,0.587054,0.589286,0.587054,0.587054,0,0.026709
1981-06-12,0.582589,0.582589,0.580357,0.580357,0,0.026404
1981-06-15,0.580357,0.580357,0.578125,0.578125,0,0.026302
1981-06-16,0.569196,0.569196,0.566964,0.566964,0,0.025795
1981-06-17,0.560268,0.560268,0.558036,0.558036,0,0.025388
1981-06-18,0.558036,0.560268,0.555804,0.555804,0,0.025287
1981-06-19,0.542411,0.542411,0.540179,0.540179,0,0.024576
1981-06-22,0.522321,0.522321,0.520089,0.520089,0,0.023662
1981-06-23,0.529018,0.533482,0.529018,0.529018,0,0.024068
1981-06-24,0.520089,0.520089,0.515625,0.515625,0,0.023459
1981-06-25,0.526786,0.529018,0.526786,0.526786,0,0.023967
1981-06-26,0.524554,0.524554,0.520089,0.520089,0,0.023662
1981-06-29,0.506696,0.506696,0.502232,0.502232,0,0.022850
1981-06-30,0.466518,0.466518,0.464286,0.464286,0,0.021123
1981-07-01,0.462054,0.462054,0.459821,0.459821,0,0.020920
1981-07-02,0.459821,0.462054,0.459821,0.459821,0,0.020920
1981-07-06,0.448661,0.448661,0.444196,0.444196,0,0.020209
1981-07-07,0.448661,0.453125,0.448661,0.448661,0,0.020412
1981-07-08,0.466518,0.468750,0.466518,0.466518,0,0.021225
1981-07-09,0.433036,0.433036,0.430804,0.430804,0,0.019600
1981-07-10,0.399554,0.399554,0.397321,0.397321,0,0.018077
1981-07-13,0.406250,0.408482,0.406250,0.406250,0,0.018483
1981-07-14,0.424107,0.428571,0.424107,0.424107,0,0.019295
1981-07-15,0.435268,0.437500,0.435268,0.435268,0,0.019803
1981-07-16,0.446429,0.450893,0.446429,0.446429,0,0.020311
1981-07-17,0.462054,0.464286,0.462054,0.462054,0,0.021022
1981-07-20,0.433036,0.433036,0.430804,0.430804,0,0.019600
1981-07-21,0.430804,0.430804,0.428571,0.428571,0,0.019498
1981-07-22,0.408482,0.408482,0.404018,0.404018,0,0.018381
1981-07-23,0.415179,0.417411,0.415179,0.415179,0,0.018889
1981-07-24,0.428571,0.430804,0.428571,0.428571,0,0.019498
1981-07-27,0.446429,0.448661,0.446429,0.446429,0,0.020311
1981-07-28,0.433036,0.433036,0.430804,0.430804,0,0.019600
1981-07-29,0.426339,0.426339,0.424107,0.424107,0,0.019295
1981-07-30,0.439732,0.444196,0.439732,0.439732,0,0.020006
1981-07-31,0.446429,0.448661,0.446429,0.446429,0,0.020311
1981-08-03,0.446429,0.446429,0.441964,0.441964,0,0.020108
1981-08-04,0.448661,0.450893,0.448661,0.448661,0,0.020412
1981-08-05,0.462054,0.464286,0.462054,0.462054,0,0.021022
1981-08-06,0.453125,0.453125,0.450893,0.450893,0,0.020514
1981-08-07,0.450893,0.453125,0.450893,0.450893,0,0.020514
1981-08-10,0.450893,0.453125,0.450893,0.450893,0,0.020514
1981-08-11,0.441964,0.441964,0.437500,0.437500,0,0.019905
1981-08-12,0.430804,0.430804,0.428571,0.428571,0,0.019498
1981-08-13,0.417411,0.417411,0.415179,0.415179,0,0.018889
1981-08-14,0.412946,0.412946,0.408482,0.408482,0,0.018584
1981-08-17,0.399554,0.399554,0.395089,0.395089,0,0.017975
1981-08-18,0.390625,0.390625,0.386161,0.386161,0,0.017569
1981-08-19,0.386161,0.386161,0.381696,0.381696,0,0.017366
1981-08-20,0.386161,0.388393,0.386161,0.386161,0,0.017569
1981-08-21,0.363839,0.363839,0.359375,0.359375,0,0.016350
1981-08-24,0.339286,0.339286,0.337054,0.337054,0,0.015335
1981-08-25,0.345982,0.348214,0.345982,0.345982,0,0.015741
1981-08-26,0.341518,0.341518,0.339286,0.339286,0,0.015436
1981-08-27,0.341518,0.343750,0.341518,0.341518,0,0.015538
1981-08-28,0.359375,0.361607,0.359375,0.359375,0,0.016350
1981-08-31,0.359375,0.361607,0.359375,0.359375,0,0.016350
1981-09-01,0.381696,0.383929,0.381696,0.381696,0,0.017366
1981-09-02,0.388393,0.390625,0.388393,0.388393,0,0.017670
1981-09-03,0.372768,0.372768,0.368304,0.368304,0,0.016756
1981-09-04,0.366071,0.366071,0.363839,0.363839,0,0.016553
1981-09-08,0.354911,0.354911,0.352679,0.352679,0,0.016046
1981-09-09,0.352679,0.354911,0.352679,0.352679,0,0.016046
1981-09-10,0.354911,0.357143,0.354911,0.354911,0,0.016147
1981-09-11,0.352679,0.352679,0.350446,0.350446,0,0.015944
1981-09-14,0.341518,0.341518,0.339286,0.339286,0,0.015436
1981-09-15,0.332589,0.332589,0.330357,0.330357,0,0.015030
1981-09-16,0.325893,0.325893,0.323661,0.323661,0,0.014725
