Date,Open,High,Low,Close,Volume,Adj close
2007-06-25,49.000000,49.000000,49.000000,49.000000,0,49.000000
2007-07-05,48.230000,48.419998,47.900002,47.900002,0,47.900002
2007-07-10,47.900002,48.330002,47.900002,48.330002,0,48.330002
2007-07-20,48.340000,48.900002,48.340000,48.900002,0,48.900002
2007-07-25,49.529999,49.660000,49.349998,49.349998,0,49.349998
2007-07-30,49.349998,49.599998,48.619999,49.349998,0,49.349998
2007-08-09,48.619999,48.619999,48.490002,48.490002,0,48.490002
2007-08-14,48.700001,49.029999,48.700001,49.029999,0,49.029999
2007-08-24,49.029999,49.029999,48.580002,48.580002,0,48.580002
2007-08-29,48.580002,49.119999,48.580002,49.119999,0,49.119999
2007-09-03,49.000000,49.439999,49.000000,49.439999,0,49.439999
2007-09-13,49.439999,51.180000,49.439999,51.180000,0,51.180000
2007-09-18,50.849998,51.650002,50.849998,51.349998,0,51.349998
2007-09-28,51.570000,52.070000,51.549999,52.070000,0,52.070000
2007-10-03,52.000000,52.400002,51.500000,51.500000,0,51.500000
2007-10-08,51.380001,52.430000,51.380001,52.200001,0,52.200001
2007-10-18,52.130001,53.400002,52.130001,53.389999,0,53.389999
2007-10-23,53.779999,53.779999,52.709999,52.709999,0,52.709999
2007-11-02,54.500000,55.000000,53.099998,54.770000,0,54.770000
2007-11-07,56.000000,57.160000,55.360001,57.160000,0,57.160000
2007-11-12,57.049999,59.000000,55.000000,55.180000,0,55.180000
2007-11-22,55.799999,55.799999,53.990002,54.060001,0,54.060001
2007-11-27,54.889999,55.700001,54.630001,55.500000,0,55.500000
2007-12-07,57.099998,57.099998,53.950001,54.189999,0,54.189999
2007-12-12,55.000000,55.400002,55.000000,55.209999,0,55.209999
2007-12-17,55.040001,55.599998,54.250000,54.669998,0,54.669998
2007-12-27,55.759998,56.820000,55.759998,56.720001,0,56.720001
2008-01-11,56.369999,60.540001,56.279999,60.189999,0,60.189999
2008-01-16,61.000000,61.200001,59.419998,59.840000,0,59.840000
2008-01-21,60.180000,61.250000,59.000000,59.910000,0,59.910000
2008-01-31,59.009998,62.139999,59.009998,62.099998,0,62.099998
2008-02-05,62.599998,62.599998,60.000000,60.439999,0,60.439999
2008-02-15,61.000000,62.160000,60.590000,61.619999,0,61.619999
2008-02-20,61.700001,62.880001,61.330002,62.820000,0,62.820000
2008-02-25,63.740002,65.000000,62.980000,63.290001,0,63.290001
2008-03-06,62.570000,64.379997,62.549999,63.869999,0,63.869999
2008-03-11,63.509998,63.619999,62.930000,63.209999,0,63.209999
2008-03-26,63.000000,64.000000,59.730000,60.090000,0,60.090000
2008-03-31,60.490002,60.490002,58.779999,59.200001,0,59.200001
2008-04-10,57.450001,58.900002,56.020000,58.849998,0,58.849998
2008-04-15,58.240002,58.869999,57.869999,58.740002,0,58.740002
2008-04-25,58.630001,59.189999,56.500000,57.060001,0,57.060001
2008-04-30,56.869999,56.900002,55.380001,55.930000,0,55.930000
2008-05-05,54.959999,55.919998,54.939999,55.790001,0,55.790001
2008-05-15,56.450001,57.049999,55.529999,55.900002,0,55.900002
2008-05-20,56.680000,60.000000,56.680000,58.439999,0,58.439999
2008-05-30,58.630001,58.639999,56.220001,56.480000,0,56.480000
2008-06-04,57.020000,57.240002,56.820000,56.889999,0,56.889999
2008-06-09,56.480000,57.189999,55.740002,57.040001,0,57.040001
2008-06-19,56.840000,57.259998,56.310001,57.259998,0,57.259998
2008-06-24,57.740002,57.740002,56.680000,56.680000,0,56.680000
2008-07-04,56.869999,59.209999,56.130001,59.209999,0,59.209999
2008-07-09,59.900002,59.900002,58.330002,58.650002,0,58.650002
2008-07-14,58.849998,60.700001,58.830002,60.250000,0,60.250000
2008-07-24,60.740002,61.480000,58.540001,58.610001,0,58.610001
2008-07-29,58.980000,59.299999,57.000000,58.470001,0,58.470001
2008-08-08,59.000000,59.000000,56.349998,56.580002,0,56.580002
