Date,Open,High,Low,Close,Volume,Adj close
1980-12-17,0.488839,0.488839,0.462054,0.462054,0,0.021022
1980-12-22,0.475446,0.531250,0.475446,0.529018,0,0.024068
1981-01-06,0.551339,0.578125,0.551339,0.575893,0,0.026201
1981-01-16,0.553571,0.555804,0.551339,0.553571,0,0.025185
1981-01-21,0.587054,0.589286,0.580357,0.580357,0,0.026404
1981-01-26,0.587054,0.591518,0.575893,0.575893,0,0.026201
1981-02-05,0.575893,0.575893,0.511161,0.511161,0,0.023256
1981-02-10,0.513393,0.515625,0.486607,0.486607,0,0.022139
1981-02-20,0.473214,0.473214,0.433036,0.433036,0,0.019701
1981-02-25,0.439732,0.453125,0.439732,0.450893,0,0.020514
1981-03-02,0.457589,0.477679,0.457589,0.475446,0,0.021631
1981-03-12,0.470982,0.470982,0.401786,0.401786,0,0.018280
1981-03-17,0.399554,0.437500,0.397321,0.433036,0,0.019701
1981-03-27,0.459821,0.464286,0.441964,0.441964,0,0.020108
1981-04-01,0.441964,0.446429,0.433036,0.433036,0,0.019701
1981-04-06,0.470982,0.473214,0.464286,0.464286,0,0.021123
1981-04-16,0.462054,0.462054,0.446429,0.446429,0,0.020311
1981-04-21,0.459821,0.493304,0.459821,0.491071,0,0.022342
1981-05-01,0.508929,0.511161,0.506696,0.506696,0,0.023053
1981-05-06,0.506696,0.506696,0.488839,0.488839,0,0.022240
1981-05-11,0.495536,0.497768,0.488839,0.488839,0,0.022240
1981-05-21,0.488839,0.537946,0.488839,0.535714,0,0.024373
1981-05-26,0.560268,0.564732,0.558036,0.558036,0,0.025388
1981-06-05,0.589286,0.591518,0.564732,0.564732,0,0.025693
1981-06-10,0.546875,0.569196,0.544643,0.562500,0,0.025592
1981-06-15,0.587054,0.589286,0.578125,0.578125,0,0.026302
1981-06-25,0.569196,0.569196,0.526786,0.526786,0,0.023967
1981-06-30,0.524554,0.524554,0.464286,0.464286,0,0.021123
1981-07-10,0.462054,0.462054,0.397321,0.397321,0,0.018077
1981-07-15,0.406250,0.437500,0.406250,0.435268,0,0.019803
1981-07-20,0.446429,0.450893,0.430804,0.430804,0,0.019600
1981-07-30,0.430804,0.444196,0.428571,0.439732,0,0.020006
1981-08-04,0.446429,0.450893,0.446429,0.448661,0,0.020412
1981-08-14,0.462054,0.464286,0.408482,0.408482,0,0.018584
1981-08-19,0.399554,0.399554,0.381696,0.381696,0,0.017366
1981-08-24,0.386161,0.388393,0.337054,0.337054,0,0.015335
1981-09-03,0.345982,0.372768,0.345982,0.368304,0,0.016756
1981-09-08,0.366071,0.366071,0.352679,0.352679,0,0.016046
1981-09-18,0.352679,0.354911,0.316964,0.316964,0,0.014421
1981-09-23,0.319196,0.321429,0.294643,0.294643,0,0.013405
1981-09-28,0.294643,0.294643,0.256696,0.256696,0,0.011679
1981-10-08,0.270089,0.332589,0.270089,0.330357,0,0.015030
1981-10-13,0.332589,0.348214,0.332589,0.343750,0,0.015639
1981-10-23,0.325893,0.341518,0.323661,0.339286,0,0.015436
1981-10-28,0.339286,0.359375,0.339286,0.357143,0,0.016249
1981-11-02,0.354911,0.359375,0.352679,0.357143,0,0.016249
1981-11-12,0.354911,0.354911,0.348214,0.348214,0,0.015842
1981-11-17,0.325893,0.328125,0.323661,0.325893,0,0.014827
1981-11-27,0.337054,0.339286,0.337054,0.337054,0,0.015335
1981-12-02,0.334821,0.337054,0.332589,0.334821,0,0.015233
1981-12-07,0.332589,0.343750,0.330357,0.341518,0,0.015538
1981-12-17,0.339286,0.379464,0.334821,0.377232,0,0.017163
1981-12-22,0.408482,0.410714,0.397321,0.397321,0,0.018077
1982-01-06,0.390625,0.390625,0.368304,0.368304,0,0.016756
1982-01-11,0.343750,0.343750,0.332589,0.332589,0,0.015132
1982-01-21,0.323661,0.370536,0.321429,0.368304,0,0.016756
1982-01-26,0.370536,0.372768,0.345982,0.345982,0,0.015741
1982-02-05,0.348214,0.354911,0.348214,0.352679,0,0.016046
1982-02-10,0.332589,0.337054,0.330357,0.334821,0,0.015233
1982-02-25,0.332589,0.332589,0.325893,0.325893,0,0.014827
1982-03-02,0.325893,0.330357,0.325893,0.328125,0,0.014928
1982-03-12,0.328125,0.330357,0.272321,0.272321,0,0.012390
1982-03-17,0.272321,0.272321,0.252232,0.252232,0,0.011476
1982-03-22,0.272321,0.321429,0.272321,0.319196,0,0.014522
1982-04-01,0.316964,0.319196,0.314732,0.316964,0,0.014421
1982-04-06,0.316964,0.319196,0.314732,0.314732,0,0.014319
1982-04-16,0.312500,0.312500,0.301339,0.301339,0,0.013710
1982-04-21,0.299107,0.299107,0.279018,0.279018,0,0.012694
1982-04-26,0.276786,0.283482,0.274554,0.281250,0,0.012796
1982-05-06,0.274554,0.287946,0.272321,0.285714,0,0.012999
1982-05-11,0.290179,0.292411,0.276786,0.276786,0,0.012593
1982-05-21,0.272321,0.272321,0.254464,0.254464,0,0.011577
1982-05-26,0.256696,0.258929,0.254464,0.254464,0,0.011577
1982-06-10,0.252232,0.252232,0.229911,0.229911,0,0.010460
1982-06-15,0.238839,0.241071,0.238839,0.238839,0,0.010866
1982-06-25,0.238839,0.241071,0.236607,0.236607,0,0.010765
1982-06-30,0.236607,0.236607,0.227679,0.227679,0,0.010358
1982-07-15,0.227679,0.229911,0.225446,0.227679,0,0.010358
1982-07-20,0.236607,0.256696,0.236607,0.254464,0,0.011577
1982-07-30,0.254464,0.256696,0.241071,0.241071,0,0.010968
1982-08-04,0.247768,0.250000,0.229911,0.229911,0,0.010460
1982-08-09,0.223214,0.223214,0.220982,0.220982,0,0.010054
1982-08-19,0.234375,0.258929,0.234375,0.256696,0,0.011679
1982-08-24,0.263393,0.290179,0.263393,0.287946,0,0.013100
1982-09-03,0.308036,0.330357,0.308036,0.328125,0,0.014928
1982-09-08,0.312500,0.323661,0.310268,0.321429,0,0.014624
1982-09-13,0.316964,0.328125,0.314732,0.325893,0,0.014827
1982-09-23,0.337054,0.339286,0.334821,0.334821,0,0.015233
1982-09-28,0.325893,0.332589,0.323661,0.328125,0,0.014928
1982-10-08,0.328125,0.421875,0.328125,0.419643,0,0.019092
1982-10-13,0.419643,0.441964,0.410714,0.419643,0,0.019092
1982-10-18,0.419643,0.426339,0.410714,0.419643,0,0.019092
1982-10-28,0.419643,0.453125,0.419643,0.448661,0,0.020412
1982-11-02,0.448661,0.526786,0.441964,0.511161,0,0.023256
1982-11-12,0.511161,0.607143,0.511161,0.578125,0,0.026302
1982-11-17,0.578125,0.584821,0.535714,0.560268,0,0.025490
1982-11-22,0.560268,0.569196,0.502232,0.502232,0,0.022850
1982-12-02,0.508929,0.589286,0.508929,0.580357,0,0.026404
1982-12-07,0.573661,0.618304,0.560268,0.604911,0,0.027521
1982-12-17,0.604911,0.622768,0.511161,0.537946,0,0.024474
1982-12-22,0.537946,0.555804,0.531250,0.555804,0,0.025287
1982-12-27,0.555804,0.587054,0.551339,0.584821,0,0.026607
1983-01-06,0.584821,0.602679,0.517857,0.520089,0,0.023662
1983-01-11,0.520089,0.526786,0.491071,0.520089,0,0.023662
1983-01-21,0.526786,0.696429,0.526786,0.667411,0,0.030365
1983-01-26,0.667411,0.687500,0.618304,0.680804,0,0.030974
1983-01-31,0.680804,0.743304,0.678571,0.729911,0,0.033208
1983-02-10,0.729911,0.808036,0.718750,0.803571,0,0.036559
1983-02-15,0.810268,0.843750,0.801339,0.810268,0,0.036864
1983-02-25,0.810268,0.868304,0.790179,0.834821,0,0.037981
1983-03-02,0.834821,0.839286,0.812500,0.834821,0,0.037981
1983-03-07,0.834821,0.843750,0.758929,0.781250,0,0.035544
1983-03-17,0.776786,0.776786,0.745536,0.756696,0,0.034427
1983-03-22,0.756696,0.805804,0.754464,0.794643,0,0.036153
1983-04-06,0.794643,0.796875,0.705357,0.714286,0,0.032497
1983-04-11,0.714286,0.747768,0.691964,0.743304,0,0.033817
1983-04-21,0.743304,0.941964,0.743304,0.928571,0,0.042246
1983-04-26,0.928571,0.937500,0.866071,0.892857,0,0.040622
1983-05-06,0.892857,0.995536,0.875000,0.984375,0,0.044785
1983-05-11,0.984375,0.986607,0.946429,0.953125,0,0.043364
1983-05-16,0.953125,0.953125,0.919643,0.924107,0,0.042043
1983-05-26,0.924107,1.078125,0.912946,1.060268,0,0.048238
1983-05-31,1.060268,1.071429,1.011161,1.031250,0,0.046918
1983-06-10,1.031250,1.069196,1.022321,1.058036,0,0.048137
1983-06-15,1.058036,1.060268,0.950893,0.970982,0,0.044176
1983-06-20,0.975446,1.022321,0.944196,0.953125,0,0.043364
1983-06-30,0.953125,0.964286,0.868304,0.872768,0,0.039708
1983-07-05,0.872768,0.888393,0.841518,0.843750,0,0.038387
1983-07-15,0.843750,0.848214,0.787946,0.792411,0,0.036052
1983-07-20,0.792411,0.794643,0.727679,0.736607,0,0.033513
1983-07-25,0.736607,0.792411,0.732143,0.770089,0,0.035036
1983-08-04,0.770089,0.774554,0.566964,0.593750,0,0.027013
1983-08-09,0.593750,0.622768,0.589286,0.613839,0,0.027927
1983-08-19,0.613839,0.618304,0.593750,0.602679,0,0.027420
1983-08-24,0.602679,0.609375,0.537946,0.540179,0,0.024576
1983-08-29,0.540179,0.564732,0.535714,0.558036,0,0.025388
1983-09-08,0.558036,0.625000,0.558036,0.566964,0,0.025795
1983-09-13,0.566964,0.580357,0.542411,0.571429,0,0.025998
1983-09-23,0.571429,0.584821,0.397321,0.433036,0,0.019701
1983-09-28,0.435268,0.462054,0.395089,0.408482,0,0.018584
1983-10-03,0.408482,0.424107,0.404018,0.412946,0,0.018787
1983-10-13,0.412946,0.428571,0.388393,0.410714,0,0.018686
1983-10-18,0.410714,0.424107,0.337054,0.345982,0,0.015741
